,fluorophore,site,sample.type,substrate,replicate,slope,int,slope.se,int.se,pval,rsq,n,calib.slope,v0,v0.se
430,MUB,second creek,whole,MUB-Phos,2,8367.872727,51048.54,NA,NA,NA,1,2,76.150405,109.8861224,NA
431,MUB,second creek,whole,MUB-Phos,3,11176.84186,48864.18,NA,NA,NA,1,2,76.150405,146.7732425,NA
432,MUB,second creek,whole,MUB-Phos,k,-220.2418605,44298.94,NA,NA,NA,1,2,76.150405,-2.892195524,NA
433,MUB,volunteer landing,filter,MUB-gluco,1,562.6046512,2300.12,NA,NA,NA,1,2,65.91492,8.535315694,NA
434,MUB,volunteer landing,filter,MUB-gluco,2,538.4930233,2344.44,NA,NA,NA,1,2,65.91492,8.16951645,NA
435,MUB,volunteer landing,filter,MUB-gluco,3,550.5627907,2349.06,NA,NA,NA,1,2,65.91492,8.352627762,NA
436,MUB,volunteer landing,filter,MUB-gluco,k,141.572093,1898.17,NA,NA,NA,1,2,65.91492,2.147800422,NA
437,MUB,volunteer landing,filter,MUB-Phos,1,72.8372093,40244.7,NA,NA,NA,1,2,65.91492,1.10501855,NA
438,MUB,volunteer landing,filter,MUB-Phos,2,198.1395349,39128.98,NA,NA,NA,1,2,65.91492,3.005989158,NA
439,MUB,volunteer landing,filter,MUB-Phos,3,1288.562791,43321.68,NA,NA,NA,1,2,65.91492,19.54887893,NA
440,MUB,volunteer landing,filter,MUB-Phos,k,-587.8186047,42560.29,NA,NA,NA,1,2,65.91492,-8.917838399,NA
441,MUB,volunteer landing,whole,MUB-gluco,1,1127.762791,2901.74,NA,NA,NA,1,2,79.50052,14.18560269,NA
442,MUB,volunteer landing,whole,MUB-gluco,2,1378.437209,3134.36,NA,NA,NA,1,2,79.50052,17.33871941,NA
443,MUB,volunteer landing,whole,MUB-gluco,3,1103.553488,2818.39,NA,NA,NA,1,2,79.50052,13.88108516,NA
444,MUB,volunteer landing,whole,MUB-gluco,k,-2.553488372,1797.67,NA,NA,NA,1,2,79.50052,-0.032119141,NA
445,MUB,volunteer landing,whole,MUB-Phos,1,764.9581395,39293.11,NA,NA,NA,1,2,79.50052,9.622052026,NA
446,MUB,volunteer landing,whole,MUB-Phos,2,421.3953488,39734.12,NA,NA,NA,1,2,79.50052,5.300535755,NA
447,MUB,volunteer landing,whole,MUB-Phos,3,1381.744186,40870.12,NA,NA,NA,1,2,79.50052,17.38031633,NA
448,MUB,volunteer landing,whole,MUB-Phos,k,-119.9302326,38712.72,NA,NA,NA,1,2,79.50052,-1.508546517,NA
449,AMC,anchor down,filter,Arg-AMC,1,3654.624292,111598.5116,836.2459886,813.3221722,0.143205102,0.950247016,3,859.550605,4.251784911,0.972887441
450,AMC,anchor down,filter,Arg-AMC,2,2942.012804,103962.8625,924.9563515,899.6007387,0.193921407,0.910046711,3,859.550605,3.422733679,1.076092956
451,AMC,anchor down,filter,Arg-AMC,3,2948.191702,105668.9851,981.9663659,942.3428992,0.204684237,0.900139941,3,859.550605,3.4299222,1.142418329
452,AMC,anchor down,filter,Arg-AMC,k,-1675.083871,100618.3223,974.0606761,947.3589778,0.335310955,0.747304936,3,859.550605,-1.948790288,1.13322086
